# Engine name: Sugar Rocket
# Tue Mar 14 00:46:59 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      6.0023      0.0000      4.0000      0.0000   1602.8858     40.6239      1.1320      1.1259    888.3120    117.3034    136.2894      1.4235      1.6295      0.9076 
     1.9140      6.0041      0.0000      4.0000      0.0000   1602.8900     40.6240      1.1320      1.1259    888.3150    117.3038    136.2899      1.4235      1.6295      0.9076 
     1.9140      6.0059      0.0000      4.0000      0.0000   1602.8943     40.6240      1.1320      1.1259    888.3180    117.3043    136.2903      1.4235      1.6295      0.9076 
     1.9140      6.0077      0.0000      4.0000      0.0000   1602.8985     40.6241      1.1320      1.1259    888.3210    117.3048    136.2908      1.4235      1.6295      0.9076 
     1.9140      6.0095      0.0000      4.0000      0.0000   1602.9028     40.6242      1.1320      1.1259    888.3240    117.3052    136.2912      1.4235      1.6295      0.9076 
     1.9140      6.0113      0.0000      4.0000      0.0000   1602.9071     40.6242      1.1320      1.1259    888.3270    117.3057    136.2917      1.4235      1.6295      0.9076 
     1.9140      6.0131      0.0000      4.0000      0.0000   1602.9113     40.6243      1.1320      1.1259    888.3299    117.3061    136.2921      1.4235      1.6295      0.9076 
     1.9140      6.0149      0.0000      4.0000      0.0000   1602.9156     40.6243      1.1320      1.1259    888.3329    117.3066    136.2926      1.4235      1.6295      0.9076 
     1.9140      6.0167      0.0000      4.0000      0.0000   1602.9198     40.6244      1.1320      1.1259    888.3359    117.3070    136.2930      1.4235      1.6295      0.9076 
     1.9140      6.0185      0.0000      4.0000      0.0000   1602.9240     40.6244      1.1320      1.1259    888.3389    117.3075    136.2934      1.4235      1.6295      0.9076 
     1.9140      6.0203      0.0000      4.0000      0.0000   1602.9283     40.6245      1.1320      1.1259    888.3419    117.3079    136.2939      1.4235      1.6295      0.9076 
     1.9140      6.0221      0.0000      4.0000      0.0000   1602.9325     40.6245      1.1320      1.1259    888.3449    117.3084    136.2943      1.4235      1.6295      0.9076 
     1.9140      6.0239      0.0000      4.0000      0.0000   1602.9368     40.6246      1.1320      1.1259    888.3479    117.3088    136.2948      1.4235      1.6295      0.9076 
     1.9140      6.0257      0.0000      4.0000      0.0000   1602.9410     40.6247      1.1320      1.1259    888.3508    117.3093    136.2952      1.4235      1.6295      0.9076 
     1.9140      6.0275      0.0000      4.0000      0.0000   1602.9452     40.6247      1.1320      1.1259    888.3538    117.3097    136.2957      1.4235      1.6295      0.9076 
     1.9140      6.0293      0.0000      4.0000      0.0000   1602.9495     40.6248      1.1320      1.1259    888.3568    117.3102    136.2961      1.4235      1.6295      0.9076 
     1.9140      6.0311      0.0000      4.0000      0.0000   1602.9537     40.6248      1.1320      1.1259    888.3598    117.3106    136.2965      1.4235      1.6295      0.9076 
     1.9140      6.0329      0.0000      4.0000      0.0000   1602.9579     40.6249      1.1320      1.1259    888.3627    117.3111    136.2970      1.4235      1.6295      0.9076 
     1.9140      6.0347      0.0000      4.0000      0.0000   1602.9621     40.6249      1.1320      1.1259    888.3657    117.3115    136.2974      1.4235      1.6295      0.9076 
     1.9140      6.0365      0.0000      4.0000      0.0000   1602.9664     40.6250      1.1320      1.1259    888.3687    117.3120    136.2979      1.4235      1.6295      0.9076 
     1.9140      6.0383      0.0000      4.0000      0.0000   1602.9706     40.6251      1.1320      1.1259    888.3717    117.3124    136.2983      1.4235      1.6295      0.9076 
     1.9140      6.0401      0.0000      4.0000      0.0000   1602.9748     40.6251      1.1320      1.1259    888.3746    117.3129    136.2988      1.4235      1.6295      0.9076 
     1.9140      6.0419      0.0000      4.0000      0.0000   1602.9790     40.6252      1.1320      1.1259    888.3776    117.3134    136.2992      1.4235      1.6295      0.9076 
     1.9140      6.0437      0.0000      4.0000      0.0000   1602.9832     40.6252      1.1320      1.1259    888.3806    117.3138    136.2996      1.4235      1.6295      0.9076 
     1.9140      6.0455      0.0000      4.0000      0.0000   1602.9874     40.6253      1.1320      1.1259    888.3836    117.3143    136.3001      1.4235      1.6295      0.9076 
     1.9140      6.0473      0.0000      4.0000      0.0000   1602.9916     40.6253      1.1320      1.1259    888.3865    117.3147    136.3005      1.4235      1.6295      0.9077 
     1.9140      6.0491      0.0000      4.0000      0.0000   1602.9958     40.6254      1.1320      1.1259    888.3895    117.3152    136.3010      1.4235      1.6295      0.9077 
     1.9140      6.0509      0.0000      4.0000      0.0000   1603.0001     40.6254      1.1320      1.1259    888.3925    117.3156    136.3014      1.4235      1.6295      0.9077 
     1.9140      6.0527      0.0000      4.0000      0.0000   1603.0043     40.6255      1.1320      1.1259    888.3954    117.3161    136.3019      1.4235      1.6295      0.9077 
     1.9140      6.0545      0.0000      4.0000      0.0000   1603.0085     40.6256      1.1320      1.1259    888.3984    117.3165    136.3023      1.4235      1.6295      0.9077 
     1.9140      6.0563      0.0000      4.0000      0.0000   1603.0127     40.6256      1.1320      1.1259    888.4014    117.3170    136.3027      1.4235      1.6295      0.9077 
     1.9140      6.0581      0.0000      4.0000      0.0000   1603.0168     40.6257      1.1320      1.1259    888.4043    117.3174    136.3032      1.4235      1.6295      0.9077 
     1.9140      6.0599      0.0000      4.0000      0.0000   1603.0210     40.6257      1.1320      1.1259    888.4073    117.3179    136.3036      1.4235      1.6295      0.9077 
     1.9140      6.0617      0.0000      4.0000      0.0000   1603.0252     40.6258      1.1320      1.1259    888.4102    117.3183    136.3041      1.4235      1.6295      0.9077 
     1.9140      6.0635      0.0000      4.0000      0.0000   1603.0294     40.6258      1.1320      1.1259    888.4132    117.3188    136.3045      1.4235      1.6295      0.9077 
     1.9140      6.0653      0.0000      4.0000      0.0000   1603.0336     40.6259      1.1320      1.1259    888.4162    117.3192    136.3049      1.4235      1.6295      0.9077 
     1.9140      6.0671      0.0000      4.0000      0.0000   1603.0378     40.6260      1.1320      1.1259    888.4191    117.3197    136.3054      1.4235      1.6295      0.9077 
     1.9140      6.0689      0.0000      4.0000      0.0000   1603.0420     40.6260      1.1320      1.1259    888.4221    117.3201    136.3058      1.4235      1.6295      0.9077 
     1.9140      6.0707      0.0000      4.0000      0.0000   1603.0462     40.6261      1.1320      1.1259    888.4250    117.3206    136.3063      1.4235      1.6295      0.9077 
     1.9140      6.0725      0.0000      4.0000      0.0000   1603.0503     40.6261      1.1320      1.1259    888.4280    117.3210    136.3067      1.4235      1.6295      0.9077 
     1.9140      6.0743      0.0000      4.0000      0.0000   1603.0545     40.6262      1.1320      1.1259    888.4309    117.3214    136.3071      1.4235      1.6295      0.9077 
     1.9140      6.0761      0.0000      4.0000      0.0000   1603.0587     40.6262      1.1320      1.1259    888.4339    117.3219    136.3076      1.4235      1.6295      0.9077 
     1.9140      6.0779      0.0000      4.0000      0.0000   1603.0629     40.6263      1.1320      1.1259    888.4369    117.3223    136.3080      1.4235      1.6295      0.9077 
     1.9140      6.0797      0.0000      4.0000      0.0000   1603.0670     40.6263      1.1320      1.1259    888.4398    117.3228    136.3085      1.4235      1.6295      0.9077 
     1.9140      6.0815      0.0000      4.0000      0.0000   1603.0712     40.6264      1.1320      1.1259    888.4428    117.3232    136.3089      1.4235      1.6295      0.9077 
     1.9140      6.0833      0.0000      4.0000      0.0000   1603.0754     40.6265      1.1320      1.1259    888.4457    117.3237    136.3093      1.4235      1.6295      0.9077 
     1.9140      6.0851      0.0000      4.0000      0.0000   1603.0795     40.6265      1.1320      1.1259    888.4487    117.3241    136.3098      1.4235      1.6295      0.9077 
     1.9140      6.0869      0.0000      4.0000      0.0000   1603.0837     40.6266      1.1320      1.1259    888.4516    117.3246    136.3102      1.4235      1.6295      0.9077 
     1.9140      6.0887      0.0000      4.0000      0.0000   1603.0878     40.6266      1.1320      1.1259    888.4546    117.3250    136.3107      1.4235      1.6295      0.9077 
     1.9140      6.0905      0.0000      4.0000      0.0000   1603.0920     40.6267      1.1320      1.1259    888.4575    117.3255    136.3111      1.4235      1.6295      0.9077 
     1.9140      6.0923      0.0000      4.0000      0.0000   1603.0962     40.6267      1.1320      1.1259    888.4604    117.3259    136.3115      1.4235      1.6295      0.9077 
     1.9140      6.0941      0.0000      4.0000      0.0000   1603.1003     40.6268      1.1320      1.1259    888.4634    117.3264    136.3120      1.4235      1.6295      0.9077 
     1.9140      6.0959      0.0000      4.0000      0.0000   1603.1045     40.6268      1.1320      1.1259    888.4663    117.3268    136.3124      1.4235      1.6295      0.9077 
     1.9140      6.0977      0.0000      4.0000      0.0000   1603.1086     40.6269      1.1320      1.1259    888.4693    117.3273    136.3128      1.4235      1.6295      0.9077 
     1.9140      6.0995      0.0000      4.0000      0.0000   1603.1128     40.6270      1.1320      1.1259    888.4722    117.3277    136.3133      1.4235      1.6295      0.9077 
     1.9140      6.1013      0.0000      4.0000      0.0000   1603.1169     40.6270      1.1320      1.1259    888.4752    117.3282    136.3137      1.4235      1.6295      0.9077 
     1.9140      6.1031      0.0000      4.0000      0.0000   1603.1210     40.6271      1.1320      1.1259    888.4781    117.3286    136.3142      1.4235      1.6295      0.9077 
     1.9140      6.1049      0.0000      4.0000      0.0000   1603.1252     40.6271      1.1320      1.1259    888.4810    117.3291    136.3146      1.4235      1.6295      0.9077 
     1.9140      6.1067      0.0000      4.0000      0.0000   1603.1293     40.6272      1.1320      1.1259    888.4840    117.3295    136.3150      1.4235      1.6295      0.9077 
     1.9140      6.1085      0.0000      4.0000      0.0000   1603.1335     40.6272      1.1320      1.1259    888.4869    117.3299    136.3155      1.4235      1.6295      0.9077 
     1.9140      6.1103      0.0000      4.0000      0.0000   1603.1376     40.6273      1.1320      1.1259    888.4898    117.3304    136.3159      1.4235      1.6295      0.9077 
     1.9140      6.1121      0.0000      4.0000      0.0000   1603.1417     40.6273      1.1320      1.1259    888.4928    117.3308    136.3163      1.4235      1.6295      0.9078 
     1.9140      6.1139      0.0000      4.0000      0.0000   1603.1459     40.6274      1.1320      1.1259    888.4957    117.3313    136.3168      1.4235      1.6295      0.9078 
     1.9140      6.1157      0.0000      4.0000      0.0000   1603.1500     40.6274      1.1320      1.1259    888.4986    117.3317    136.3172      1.4235      1.6295      0.9078 
     1.9140      6.1175      0.0000      4.0000      0.0000   1603.1541     40.6275      1.1320      1.1259    888.5016    117.3322    136.3177      1.4235      1.6295      0.9078 
     1.9140      6.1193      0.0000      4.0000      0.0000   1603.1582     40.6276      1.1320      1.1259    888.5045    117.3326    136.3181      1.4235      1.6295      0.9078 
     1.9140      6.1211      0.0000      4.0000      0.0000   1603.1623     40.6276      1.1320      1.1259    888.5074    117.3331    136.3185      1.4235      1.6295      0.9078 
     1.9140      6.1229      0.0000      4.0000      0.0000   1603.1665     40.6277      1.1320      1.1259    888.5104    117.3335    136.3190      1.4235      1.6295      0.9078 
     1.9140      6.1247      0.0000      4.0000      0.0000   1603.1706     40.6277      1.1320      1.1259    888.5133    117.3340    136.3194      1.4235      1.6295      0.9078 
     1.9140      6.1265      0.0000      4.0000      0.0000   1603.1747     40.6278      1.1320      1.1259    888.5162    117.3344    136.3198      1.4235      1.6295      0.9078 
     1.9140      6.1283      0.0000      4.0000      0.0000   1603.1788     40.6278      1.1320      1.1259    888.5192    117.3348    136.3203      1.4235      1.6295      0.9078 
     1.9140      6.1301      0.0000      4.0000      0.0000   1603.1829     40.6279      1.1320      1.1259    888.5221    117.3353    136.3207      1.4235      1.6295      0.9078 
     1.9140      6.1319      0.0000      4.0000      0.0000   1603.1870     40.6279      1.1320      1.1259    888.5250    117.3357    136.3211      1.4235      1.6295      0.9078 
