# Engine name: Sugar Rocket
# Tue Mar 14 00:53:27 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      6.4457      0.0000      4.0000      0.0000   1603.8728     40.6371      1.1319      1.1261    889.0211    117.4111    136.3950      1.4235      1.6295      0.9082 
     1.9140      6.4426      0.0000      4.0000      0.0000   1603.8663     40.6370      1.1319      1.1261    889.0163    117.4103    136.3943      1.4235      1.6295      0.9082 
     1.9140      6.4395      0.0000      4.0000      0.0000   1603.8598     40.6369      1.1319      1.1261    889.0115    117.4096    136.3936      1.4235      1.6295      0.9082 
     1.9140      6.4364      0.0000      4.0000      0.0000   1603.8533     40.6368      1.1319      1.1261    889.0068    117.4089    136.3929      1.4235      1.6295      0.9082 
     1.9140      6.4333      0.0000      4.0000      0.0000   1603.8468     40.6368      1.1319      1.1261    889.0020    117.4082    136.3922      1.4235      1.6295      0.9082 
     1.9140      6.4302      0.0000      4.0000      0.0000   1603.8403     40.6367      1.1319      1.1261    888.9972    117.4074    136.3915      1.4235      1.6295      0.9082 
     1.9140      6.4271      0.0000      4.0000      0.0000   1603.8337     40.6366      1.1319      1.1261    888.9924    117.4067    136.3908      1.4235      1.6295      0.9082 
     1.9140      6.4240      0.0000      4.0000      0.0000   1603.8272     40.6365      1.1319      1.1261    888.9876    117.4060    136.3901      1.4235      1.6295      0.9082 
     1.9140      6.4209      0.0000      4.0000      0.0000   1603.8207     40.6364      1.1319      1.1261    888.9828    117.4052    136.3893      1.4235      1.6295      0.9082 
     1.9140      6.4178      0.0000      4.0000      0.0000   1603.8142     40.6363      1.1319      1.1261    888.9780    117.4045    136.3886      1.4235      1.6295      0.9082 
     1.9140      6.4147      0.0000      4.0000      0.0000   1603.8076     40.6362      1.1319      1.1261    888.9733    117.4038    136.3879      1.4235      1.6295      0.9082 
     1.9140      6.4116      0.0000      4.0000      0.0000   1603.8011     40.6361      1.1319      1.1261    888.9685    117.4031    136.3872      1.4235      1.6295      0.9082 
     1.9140      6.4085      0.0000      4.0000      0.0000   1603.7945     40.6361      1.1319      1.1261    888.9637    117.4023    136.3865      1.4235      1.6295      0.9082 
     1.9140      6.4054      0.0000      4.0000      0.0000   1603.7880     40.6360      1.1319      1.1261    888.9589    117.4016    136.3858      1.4235      1.6295      0.9082 
     1.9140      6.4023      0.0000      4.0000      0.0000   1603.7814     40.6359      1.1319      1.1261    888.9541    117.4009    136.3850      1.4235      1.6295      0.9082 
     1.9140      6.3992      0.0000      4.0000      0.0000   1603.7748     40.6358      1.1319      1.1261    888.9492    117.4001    136.3843      1.4235      1.6295      0.9082 
     1.9140      6.3961      0.0000      4.0000      0.0000   1603.7683     40.6357      1.1319      1.1261    888.9444    117.3994    136.3836      1.4235      1.6295      0.9082 
     1.9140      6.3930      0.0000      4.0000      0.0000   1603.7617     40.6356      1.1319      1.1261    888.9396    117.3987    136.3829      1.4235      1.6295      0.9082 
     1.9140      6.3899      0.0000      4.0000      0.0000   1603.7551     40.6355      1.1319      1.1261    888.9348    117.3980    136.3822      1.4235      1.6295      0.9082 
     1.9140      6.3868      0.0000      4.0000      0.0000   1603.7485     40.6354      1.1319      1.1261    888.9300    117.3972    136.3815      1.4235      1.6295      0.9082 
     1.9140      6.3837      0.0000      4.0000      0.0000   1603.7419     40.6354      1.1319      1.1261    888.9252    117.3965    136.3807      1.4235      1.6295      0.9081 
     1.9140      6.3806      0.0000      4.0000      0.0000   1603.7353     40.6353      1.1319      1.1261    888.9204    117.3958    136.3800      1.4235      1.6295      0.9081 
     1.9140      6.3775      0.0000      4.0000      0.0000   1603.7287     40.6352      1.1319      1.1261    888.9155    117.3950    136.3793      1.4235      1.6295      0.9081 
     1.9140      6.3744      0.0000      4.0000      0.0000   1603.7221     40.6351      1.1319      1.1261    888.9107    117.3943    136.3786      1.4235      1.6295      0.9081 
     1.9140      6.3713      0.0000      4.0000      0.0000   1603.7155     40.6350      1.1319      1.1261    888.9059    117.3936    136.3779      1.4235      1.6295      0.9081 
     1.9140      6.3682      0.0000      4.0000      0.0000   1603.7089     40.6349      1.1319      1.1261    888.9010    117.3928    136.3771      1.4235      1.6295      0.9081 
     1.9140      6.3651      0.0000      4.0000      0.0000   1603.7022     40.6348      1.1319      1.1261    888.8962    117.3921    136.3764      1.4235      1.6295      0.9081 
     1.9140      6.3620      0.0000      4.0000      0.0000   1603.6956     40.6347      1.1319      1.1261    888.8914    117.3914    136.3757      1.4235      1.6295      0.9081 
     1.9140      6.3589      0.0000      4.0000      0.0000   1603.6890     40.6346      1.1319      1.1261    888.8865    117.3906    136.3750      1.4235      1.6295      0.9081 
     1.9140      6.3558      0.0000      4.0000      0.0000   1603.6823     40.6346      1.1319      1.1261    888.8817    117.3899    136.3743      1.4235      1.6295      0.9081 
     1.9140      6.3527      0.0000      4.0000      0.0000   1603.6757     40.6345      1.1319      1.1261    888.8768    117.3892    136.3735      1.4235      1.6295      0.9081 
     1.9140      6.3496      0.0000      4.0000      0.0000   1603.6690     40.6344      1.1319      1.1260    888.8720    117.3884    136.3728      1.4235      1.6295      0.9081 
     1.9140      6.3465      0.0000      4.0000      0.0000   1603.6624     40.6343      1.1319      1.1260    888.8671    117.3877    136.3721      1.4235      1.6295      0.9081 
     1.9140      6.3434      0.0000      4.0000      0.0000   1603.6557     40.6342      1.1319      1.1260    888.8623    117.3869    136.3714      1.4235      1.6295      0.9081 
     1.9140      6.3403      0.0000      4.0000      0.0000   1603.6490     40.6341      1.1319      1.1260    888.8574    117.3862    136.3707      1.4235      1.6295      0.9081 
     1.9140      6.3372      0.0000      4.0000      0.0000   1603.6423     40.6340      1.1319      1.1260    888.8526    117.3855    136.3699      1.4235      1.6295      0.9081 
     1.9140      6.3341      0.0000      4.0000      0.0000   1603.6356     40.6339      1.1319      1.1260    888.8477    117.3847    136.3692      1.4235      1.6295      0.9081 
     1.9140      6.3310      0.0000      4.0000      0.0000   1603.6290     40.6338      1.1319      1.1260    888.8429    117.3840    136.3685      1.4235      1.6295      0.9081 
     1.9140      6.3279      0.0000      4.0000      0.0000   1603.6223     40.6338      1.1319      1.1260    888.8380    117.3833    136.3678      1.4235      1.6295      0.9081 
     1.9140      6.3248      0.0000      4.0000      0.0000   1603.6156     40.6337      1.1319      1.1260    888.8331    117.3825    136.3670      1.4235      1.6295      0.9081 
     1.9140      6.3217      0.0000      4.0000      0.0000   1603.6089     40.6336      1.1319      1.1260    888.8283    117.3818    136.3663      1.4235      1.6295      0.9081 
     1.9140      6.3186      0.0000      4.0000      0.0000   1603.6021     40.6335      1.1319      1.1260    888.8234    117.3810    136.3656      1.4235      1.6295      0.9081 
     1.9140      6.3155      0.0000      4.0000      0.0000   1603.5954     40.6334      1.1319      1.1260    888.8185    117.3803    136.3649      1.4235      1.6295      0.9081 
     1.9140      6.3124      0.0000      4.0000      0.0000   1603.5887     40.6333      1.1319      1.1260    888.8136    117.3796    136.3641      1.4235      1.6295      0.9080 
     1.9140      6.3093      0.0000      4.0000      0.0000   1603.5820     40.6332      1.1319      1.1260    888.8087    117.3788    136.3634      1.4235      1.6295      0.9080 
     1.9140      6.3062      0.0000      4.0000      0.0000   1603.5752     40.6331      1.1319      1.1260    888.8039    117.3781    136.3627      1.4235      1.6295      0.9080 
     1.9140      6.3031      0.0000      4.0000      0.0000   1603.5685     40.6330      1.1319      1.1260    888.7990    117.3773    136.3619      1.4235      1.6295      0.9080 
     1.9140      6.3000      0.0000      4.0000      0.0000   1603.5617     40.6329      1.1319      1.1260    888.7941    117.3766    136.3612      1.4235      1.6295      0.9080 
     1.9140      6.2969      0.0000      4.0000      0.0000   1603.5550     40.6329      1.1319      1.1260    888.7892    117.3758    136.3605      1.4235      1.6295      0.9080 
     1.9140      6.2938      0.0000      4.0000      0.0000   1603.5482     40.6328      1.1319      1.1260    888.7843    117.3751    136.3598      1.4235      1.6295      0.9080 
     1.9140      6.2907      0.0000      4.0000      0.0000   1603.5415     40.6327      1.1319      1.1260    888.7794    117.3744    136.3590      1.4235      1.6295      0.9080 
     1.9140      6.2876      0.0000      4.0000      0.0000   1603.5347     40.6326      1.1319      1.1260    888.7745    117.3736    136.3583      1.4235      1.6295      0.9080 
     1.9140      6.2845      0.0000      4.0000      0.0000   1603.5279     40.6325      1.1319      1.1260    888.7696    117.3729    136.3576      1.4235      1.6295      0.9080 
     1.9140      6.2814      0.0000      4.0000      0.0000   1603.5211     40.6324      1.1319      1.1260    888.7647    117.3721    136.3568      1.4235      1.6295      0.9080 
     1.9140      6.2783      0.0000      4.0000      0.0000   1603.5144     40.6323      1.1319      1.1260    888.7598    117.3714    136.3561      1.4235      1.6295      0.9080 
     1.9140      6.2752      0.0000      4.0000      0.0000   1603.5076     40.6322      1.1319      1.1260    888.7549    117.3706    136.3554      1.4235      1.6295      0.9080 
     1.9140      6.2721      0.0000      4.0000      0.0000   1603.5008     40.6321      1.1319      1.1260    888.7500    117.3699    136.3546      1.4235      1.6295      0.9080 
     1.9140      6.2690      0.0000      4.0000      0.0000   1603.4940     40.6320      1.1319      1.1260    888.7451    117.3691    136.3539      1.4235      1.6295      0.9080 
     1.9140      6.2659      0.0000      4.0000      0.0000   1603.4871     40.6319      1.1319      1.1260    888.7401    117.3684    136.3532      1.4235      1.6295      0.9080 
     1.9140      6.2628      0.0000      4.0000      0.0000   1603.4803     40.6319      1.1319      1.1260    888.7352    117.3676    136.3524      1.4235      1.6295      0.9080 
     1.9140      6.2597      0.0000      4.0000      0.0000   1603.4735     40.6318      1.1319      1.1260    888.7303    117.3669    136.3517      1.4235      1.6295      0.9080 
     1.9140      6.2566      0.0000      4.0000      0.0000   1603.4667     40.6317      1.1319      1.1260    888.7254    117.3662    136.3510      1.4235      1.6295      0.9080 
     1.9140      6.2535      0.0000      4.0000      0.0000   1603.4598     40.6316      1.1319      1.1260    888.7204    117.3654    136.3502      1.4235      1.6295      0.9080 
     1.9140      6.2504      0.0000      4.0000      0.0000   1603.4530     40.6315      1.1320      1.1260    888.7155    117.3647    136.3495      1.4235      1.6295      0.9080 
     1.9140      6.2473      0.0000      4.0000      0.0000   1603.4462     40.6314      1.1320      1.1260    888.7106    117.3639    136.3488      1.4235      1.6295      0.9080 
     1.9140      6.2442      0.0000      4.0000      0.0000   1603.4393     40.6313      1.1320      1.1260    888.7056    117.3632    136.3480      1.4235      1.6295      0.9079 
     1.9140      6.2411      0.0000      4.0000      0.0000   1603.4324     40.6312      1.1320      1.1260    888.7007    117.3624    136.3473      1.4235      1.6295      0.9079 
     1.9140      6.2380      0.0000      4.0000      0.0000   1603.4256     40.6311      1.1320      1.1260    888.6958    117.3617    136.3466      1.4235      1.6295      0.9079 
     1.9140      6.2349      0.0000      4.0000      0.0000   1603.4187     40.6310      1.1320      1.1260    888.6908    117.3609    136.3458      1.4235      1.6295      0.9079 
     1.9140      6.2318      0.0000      4.0000      0.0000   1603.4118     40.6309      1.1320      1.1260    888.6859    117.3602    136.3451      1.4235      1.6295      0.9079 
     1.9140      6.2287      0.0000      4.0000      0.0000   1603.4049     40.6309      1.1320      1.1260    888.6809    117.3594    136.3444      1.4235      1.6295      0.9079 
     1.9140      6.2256      0.0000      4.0000      0.0000   1603.3981     40.6308      1.1320      1.1260    888.6760    117.3587    136.3436      1.4235      1.6295      0.9079 
     1.9140      6.2225      0.0000      4.0000      0.0000   1603.3912     40.6307      1.1320      1.1260    888.6710    117.3579    136.3429      1.4235      1.6295      0.9079 
     1.9140      6.2194      0.0000      4.0000      0.0000   1603.3843     40.6306      1.1320      1.1260    888.6661    117.3571    136.3421      1.4235      1.6295      0.9079 
     1.9140      6.2163      0.0000      4.0000      0.0000   1603.3774     40.6305      1.1320      1.1260    888.6611    117.3564    136.3414      1.4235      1.6295      0.9079 
     1.9140      6.2132      0.0000      4.0000      0.0000   1603.3705     40.6304      1.1320      1.1260    888.6561    117.3556    136.3407      1.4235      1.6295      0.9079 
